empid,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,dept,salary
8700,0.49,0.8,3,238,4,0,0,0,product_mng,low
8701,0.59,0.97,5,242,3,0,0,0,product_mng,low
8702,0.8,0.87,4,209,3,0,0,0,product_mng,low
8703,0.91,0.67,4,206,3,0,0,0,IT,low
8704,0.18,0.79,4,240,5,0,0,0,RandD,low
8705,0.94,0.58,5,215,2,0,0,0,RandD,low
8706,0.44,0.61,3,147,4,0,0,0,RandD,low
8707,0.96,0.59,2,265,2,0,0,0,RandD,low
8708,0.55,0.97,4,162,3,0,0,0,RandD,low
8709,0.99,0.54,4,239,3,0,0,0,marketing,low
8710,0.75,0.88,3,224,2,0,0,0,sales,low
8711,0.66,0.78,4,256,3,0,0,0,accounting,low
8712,0.96,0.57,3,263,3,0,0,0,support,low
8713,0.6,0.86,6,272,4,0,0,0,technical,low
8714,0.64,0.78,4,159,4,0,0,0,management,medium
8715,0.85,0.8,4,219,2,0,0,0,marketing,medium
8716,0.3,0.53,3,210,6,0,0,0,marketing,medium
8717,0.74,0.95,4,237,3,1,0,0,marketing,medium
8718,0.14,0.8,5,226,3,0,0,0,sales,medium
8719,0.93,0.76,3,212,3,0,0,0,sales,medium
8720,0.75,0.48,3,250,5,0,0,0,sales,medium
8721,0.58,0.63,4,171,3,0,0,0,sales,medium
8722,0.59,0.6,3,149,4,0,0,0,sales,medium
8723,0.2,0.9,5,228,6,0,0,0,sales,medium
8724,1,0.84,3,215,2,0,0,0,sales,medium
8725,0.51,0.51,3,272,3,0,0,0,sales,medium
8726,0.16,0.72,4,192,6,0,0,0,sales,high
8727,0.77,0.56,5,226,4,0,0,0,sales,low
8728,0.61,0.47,2,149,3,0,0,0,sales,medium
8729,0.73,0.51,3,244,2,0,0,0,sales,medium
8730,0.52,0.85,4,193,3,0,0,0,sales,medium
8731,0.13,0.72,4,247,3,0,0,0,sales,medium
8732,0.73,0.62,3,181,3,0,0,0,sales,low
8733,0.39,0.68,2,137,3,1,0,0,sales,low
8734,0.92,0.8,3,211,4,0,0,0,sales,low
8735,0.34,0.78,5,137,4,0,0,0,sales,low
8736,0.94,0.51,4,229,2,1,0,0,sales,low
8737,0.82,0.65,4,168,3,0,0,0,accounting,low
8738,0.26,0.69,4,180,3,1,0,0,accounting,low
8739,0.78,0.53,4,177,2,0,0,0,accounting,low
8740,0.61,0.95,4,191,2,0,0,0,hr,low
8741,0.5,0.53,3,191,2,1,0,0,hr,low
8742,0.52,0.96,4,125,3,0,0,0,hr,low
8743,0.89,0.79,4,152,3,0,0,0,hr,low
8744,0.85,0.52,4,174,2,0,0,0,technical,low
8745,0.62,0.86,4,135,3,0,0,0,technical,low
8746,0.38,0.67,2,117,3,0,0,0,technical,low
8747,0.55,0.49,2,180,5,1,0,0,technical,low
8748,0.83,0.84,4,146,3,0,0,0,technical,low
8749,0.62,0.65,3,249,3,0,0,0,technical,low
8750,0.6,0.54,3,136,3,1,0,0,technical,low
8751,0.62,0.5,4,198,3,1,0,0,technical,low
8752,0.23,0.88,5,201,3,0,0,0,technical,low
8753,0.13,0.74,6,132,4,1,0,0,technical,medium
8754,0.96,0.63,4,142,4,0,0,0,technical,medium
8755,0.5,0.74,5,256,3,1,0,0,support,medium
8756,0.66,0.72,3,135,2,0,0,0,support,medium
8757,0.61,0.72,4,209,2,0,0,0,support,medium
8758,0.45,0.48,5,287,5,0,0,0,support,medium
8759,0.5,0.95,4,222,3,1,0,0,support,medium
8760,0.75,0.82,3,227,2,0,0,0,support,medium
8761,0.88,0.5,4,162,2,0,0,0,support,medium
8762,0.49,0.79,5,206,2,0,0,0,support,medium
8763,0.82,0.87,5,273,6,0,0,0,support,medium
8764,0.92,0.65,4,135,3,0,0,0,support,medium
8765,0.4,0.85,5,99,2,1,0,0,support,high
8766,0.36,0.61,4,166,4,0,0,0,technical,low
8767,0.8,0.99,5,187,3,1,0,0,technical,medium
8768,0.68,0.65,4,134,3,0,0,0,technical,medium
8769,0.54,0.45,4,137,3,1,0,0,management,medium
8770,0.73,0.69,3,175,2,0,0,0,IT,medium
8771,0.64,0.49,5,188,2,0,0,0,IT,low
8772,0.12,0.39,5,161,4,0,0,0,IT,low
8773,0.6,0.7,4,145,6,0,0,0,IT,low
8774,0.36,0.62,4,111,6,0,0,0,IT,low
8775,0.63,0.76,3,176,2,0,0,0,product_mng,low
8776,0.67,0.94,2,192,3,0,0,0,product_mng,low
8777,0.83,0.9,3,179,2,1,0,0,product_mng,low
8778,0.48,0.9,4,224,3,0,0,0,product_mng,low
8779,0.89,0.56,4,241,5,0,0,0,IT,low
8780,0.71,0.96,3,201,3,0,0,0,RandD,low
8781,0.31,0.59,4,138,2,0,0,0,RandD,low
8782,0.89,0.84,5,168,2,0,0,0,RandD,low
8783,0.38,0.51,2,120,3,0,0,0,RandD,low
8784,0.88,0.92,3,179,3,0,0,0,RandD,low
8785,0.64,0.85,3,250,3,0,0,0,marketing,low
8786,0.65,0.74,4,237,3,1,0,0,sales,low
8787,0.65,0.81,4,192,3,0,0,0,accounting,low
8788,0.54,0.97,4,258,3,0,0,0,support,low
8789,0.69,0.76,4,257,4,0,0,0,technical,low
8790,0.77,0.78,2,271,3,0,0,0,management,low
8791,0.28,0.66,3,184,2,0,0,0,marketing,low
8792,0.33,0.4,6,214,6,0,0,0,marketing,medium
8793,0.83,0.68,4,198,3,0,0,0,marketing,medium
8794,0.89,0.73,3,274,2,0,0,0,sales,medium
8795,0.76,0.6,5,279,2,0,0,0,sales,medium
8796,0.83,0.64,5,272,2,0,0,0,sales,medium
8797,0.57,0.85,4,152,3,0,0,0,sales,medium
8798,0.61,0.89,2,287,4,0,0,0,sales,medium
8799,0.96,0.89,2,239,6,1,0,0,sales,medium
8800,0.17,0.5,4,274,6,0,0,0,sales,medium
8801,0.61,0.6,4,121,2,0,0,0,sales,medium
8802,0.73,0.74,5,199,2,0,0,0,sales,medium
8803,0.3,0.39,3,175,3,0,0,0,sales,medium
8804,0.42,0.67,2,115,3,0,0,0,sales,high
8805,0.65,0.75,3,194,4,1,0,0,sales,low
8806,0.17,0.45,2,119,3,0,0,0,sales,medium
8807,0.12,0.82,5,162,4,1,0,0,sales,medium
8808,0.7,0.78,5,264,2,0,0,0,sales,medium
8809,0.87,0.88,3,179,2,0,0,0,sales,medium
8810,0.43,0.44,5,213,3,0,0,0,sales,low
8811,0.84,0.65,3,269,2,0,0,0,sales,low
8812,0.94,0.55,3,160,3,0,0,0,sales,low
8813,0.89,0.76,4,133,2,0,0,0,accounting,low
8814,0.69,0.75,5,201,3,0,0,0,accounting,low
8815,0.18,0.99,4,160,5,0,0,0,accounting,low
8816,0.98,0.69,3,274,3,0,0,0,hr,low
8817,0.3,0.88,5,245,4,0,0,0,hr,low
8818,0.51,0.53,3,237,3,0,0,0,hr,medium
8819,0.76,0.9,3,279,6,0,0,0,hr,medium
8820,0.67,0.96,4,207,3,0,0,0,technical,medium
8821,0.12,0.84,4,218,6,0,0,0,technical,medium
8822,0.42,0.41,5,240,2,0,0,0,technical,medium
8823,0.69,0.76,3,153,3,0,0,0,technical,medium
8824,0.63,0.96,3,144,2,0,0,0,technical,medium
8825,0.66,0.62,2,159,3,1,0,0,technical,medium
8826,0.5,0.5,3,237,2,0,0,0,technical,medium
8827,0.67,0.82,5,148,2,1,0,0,technical,medium
8828,0.59,0.62,4,205,3,0,0,0,technical,medium
8829,0.75,0.78,2,264,3,1,0,0,technical,medium
8830,0.88,0.89,5,189,2,0,0,0,technical,medium
8831,0.99,0.75,3,243,3,0,0,0,support,medium
8832,0.44,0.42,2,199,2,0,0,0,support,medium
8833,0.65,0.78,4,205,2,0,0,0,support,medium
8834,0.88,0.63,3,184,4,0,0,0,support,medium
8835,0.58,0.79,2,274,4,0,0,0,support,medium
8836,0.99,0.9,4,181,3,0,0,0,support,medium
8837,0.76,0.71,3,205,2,0,0,0,support,medium
8838,0.14,0.98,5,172,5,0,0,0,support,medium
8839,0.57,0.86,3,164,2,0,0,0,support,medium
8840,0.52,0.82,3,138,2,1,0,0,support,medium
8841,0.71,0.55,5,262,3,0,0,0,support,medium
8842,0.27,0.75,5,264,3,0,0,0,technical,medium
8843,0.49,0.52,3,225,2,0,0,0,technical,high
8844,0.59,0.5,3,199,2,0,0,0,technical,high
8845,0.24,0.65,6,210,5,0,0,0,management,high
8846,0.18,0.87,6,226,4,0,0,0,IT,high
8847,0.73,0.62,5,134,3,0,0,0,IT,high
8848,0.78,0.63,6,111,6,0,0,0,IT,high
8849,0.94,0.73,5,142,2,1,0,0,IT,high
8850,0.86,0.53,3,213,3,0,0,0,IT,high
8851,0.97,0.88,4,139,2,0,0,0,product_mng,high
8852,0.49,0.54,3,145,3,0,0,0,product_mng,high
8853,0.82,0.48,4,149,6,0,0,0,product_mng,high
8854,0.86,0.64,4,147,2,1,0,0,product_mng,high
8855,0.3,0.39,3,193,3,1,0,0,IT,low
8856,0.7,0.38,4,270,2,0,0,0,RandD,low
8857,0.8,0.78,5,266,3,0,0,0,RandD,low
8858,0.36,0.63,2,278,4,0,0,0,RandD,low
8859,0.4,0.61,3,165,2,0,0,0,RandD,low
8860,0.8,0.58,4,175,2,0,0,0,RandD,low
8861,0.98,0.73,4,140,4,0,0,0,marketing,low
8862,0.92,0.67,3,149,3,0,0,0,sales,low
8863,0.68,1,3,205,4,0,0,0,accounting,low
8864,1,0.59,3,253,3,0,0,0,support,low
8865,0.8,0.54,3,222,4,0,0,0,technical,low
8866,0.85,0.69,4,216,4,0,0,0,management,low
8867,0.69,0.6,3,139,2,0,0,0,marketing,low
8868,0.57,0.52,4,252,2,0,0,0,marketing,low
8869,0.33,0.72,2,173,2,0,0,0,marketing,low
8870,0.19,0.48,6,178,3,1,0,0,sales,medium
8871,0.5,0.63,3,160,2,0,0,0,sales,medium
8872,0.52,0.88,3,261,4,0,0,0,sales,medium
8873,0.13,0.52,6,188,3,0,0,0,sales,medium
8874,0.18,0.73,4,219,5,0,0,0,sales,medium
8875,0.86,0.64,4,263,3,0,0,0,sales,medium
8876,0.86,0.59,4,165,3,0,0,0,sales,medium
8877,0.16,0.76,6,218,6,0,0,0,sales,medium
8878,0.43,0.46,2,239,3,1,0,0,sales,medium
8879,0.79,0.63,3,212,2,1,0,0,sales,medium
8880,0.51,0.67,4,133,3,0,0,0,sales,medium
8881,0.83,0.55,5,250,3,1,0,0,sales,medium
8882,0.61,0.45,3,114,3,0,0,0,sales,high
8883,0.65,0.57,3,168,2,0,0,0,sales,high
8884,0.95,0.83,4,252,2,0,0,0,sales,high
8885,0.63,0.64,5,189,4,0,0,0,sales,high
8886,0.72,0.6,3,265,2,1,0,0,sales,high
8887,0.8,0.57,3,176,3,0,0,0,sales,high
8888,0.7,0.57,4,150,4,0,0,0,sales,high
8889,0.45,0.79,5,97,6,1,0,0,accounting,high
8890,0.64,0.85,4,265,2,0,0,0,accounting,low
8891,0.94,0.48,4,260,4,0,0,0,accounting,low
8892,0.57,0.76,4,164,2,0,0,0,hr,low
8893,0.35,0.56,4,142,2,0,0,0,hr,low
8894,0.75,0.81,2,247,4,0,0,0,hr,low
8895,0.7,0.92,5,182,3,0,0,0,hr,low
8896,0.7,0.47,2,238,3,0,0,0,technical,low
8897,0.61,0.62,3,191,3,0,0,0,technical,low
8898,0.78,0.87,4,178,3,0,0,0,technical,medium
8899,0.97,0.77,4,208,2,0,0,0,technical,medium
8900,0.51,0.76,3,256,2,0,0,0,technical,medium
8901,0.56,0.71,5,243,3,0,0,0,technical,medium
8902,0.87,0.55,3,233,3,0,0,0,technical,medium
8903,0.64,0.78,5,200,3,0,0,0,technical,medium
8904,0.6,0.85,2,226,2,1,0,0,technical,medium
8905,0.9,0.76,2,150,2,0,0,0,technical,medium
8906,0.54,0.62,2,141,2,0,0,0,technical,medium
8907,0.23,0.8,5,139,3,0,0,0,support,medium
8908,0.8,0.81,3,199,4,1,0,0,support,medium
8909,0.23,0.78,4,154,6,1,0,0,support,medium
8910,0.81,0.51,3,247,2,0,0,0,support,medium
8911,0.35,0.6,5,239,5,0,0,0,support,medium
8912,0.67,0.8,4,137,2,0,0,0,support,medium
8913,0.46,0.6,4,119,5,0,0,0,support,medium
8914,0.84,0.98,4,134,5,1,0,0,support,medium
8915,0.92,0.79,3,243,4,0,0,0,support,medium
8916,0.75,0.93,5,210,3,0,0,0,support,medium
8917,0.7,0.57,4,265,2,0,0,0,support,medium
8918,0.7,0.75,4,204,3,0,0,0,technical,medium
8919,0.9,0.81,6,273,5,0,0,0,technical,medium
8920,0.8,1,3,177,2,0,0,0,technical,medium
8921,0.5,0.65,5,285,6,0,0,0,management,high
8922,0.84,0.72,4,222,2,0,0,0,IT,low
8923,0.48,0.94,3,185,2,1,0,0,IT,medium
8924,0.98,0.87,5,151,6,0,0,0,IT,medium
8925,0.64,0.96,3,109,4,0,0,0,IT,medium
8926,0.58,0.53,4,192,4,0,0,0,IT,medium
8927,0.66,0.89,4,139,3,0,0,0,product_mng,medium
8928,0.76,0.98,4,191,2,0,0,0,product_mng,medium
8929,0.32,0.42,6,114,3,0,0,0,product_mng,medium
8930,0.49,0.87,3,212,2,0,0,0,product_mng,medium
8931,0.81,0.51,3,162,2,0,0,0,IT,medium
8932,0.42,0.48,5,191,5,0,0,0,RandD,medium
8933,0.17,0.85,3,234,3,0,0,0,RandD,low
8934,0.49,0.59,4,265,3,0,0,0,RandD,low
8935,0.34,0.69,6,283,2,0,0,0,RandD,low
8936,0.86,0.81,3,232,4,0,0,0,RandD,low
8937,0.51,0.71,4,208,3,1,0,0,marketing,low
8938,0.49,0.99,4,258,3,1,0,0,sales,low
8939,0.49,0.63,3,175,2,0,0,0,accounting,low
8940,0.51,0.59,3,238,3,0,0,0,support,high
8941,0.64,0.52,3,166,3,0,0,0,technical,low
8942,0.62,0.85,4,225,2,0,0,0,management,high
8943,0.81,0.52,4,221,6,0,0,0,marketing,high
8944,0.95,0.57,2,263,3,0,0,0,marketing,low
8945,0.88,0.66,4,218,4,1,0,0,marketing,low
8946,0.87,0.68,5,236,4,0,0,0,sales,high
8947,0.73,0.68,5,133,2,0,0,0,sales,low
8948,0.98,0.73,2,237,3,0,0,0,sales,medium
8949,0.77,0.48,3,204,6,0,0,0,sales,high
8950,0.76,0.99,3,166,3,0,0,0,sales,medium
8951,0.21,0.93,4,189,2,1,0,0,sales,medium
8952,0.72,0.63,4,251,3,0,0,0,sales,medium
8953,0.41,0.56,2,121,2,0,0,0,sales,medium
8954,0.9,0.56,3,149,2,0,0,0,sales,high
8955,0.96,0.9,5,198,2,0,0,0,sales,medium
8956,0.61,0.48,4,163,3,0,0,0,sales,medium
8957,0.6,0.8,4,222,2,0,0,0,sales,medium
8958,0.5,0.76,2,107,4,0,0,0,sales,high
8959,0.79,0.61,4,162,2,0,0,0,sales,medium
8960,0.32,0.69,6,192,3,0,0,0,sales,high
8961,0.85,0.59,5,236,3,0,0,0,sales,low
8962,0.9,0.62,5,225,2,0,0,0,sales,medium
8963,0.74,0.54,4,167,2,0,0,0,sales,medium
8964,0.21,0.76,6,219,4,1,0,0,sales,medium
8965,0.91,0.61,3,255,3,0,0,0,accounting,medium
8966,0.9,0.66,5,137,2,0,0,0,accounting,low
8967,0.74,0.99,4,193,3,0,0,0,accounting,low
8968,0.76,0.75,3,239,2,0,0,0,hr,low
8969,0.45,0.61,5,179,5,0,0,0,hr,low
8970,0.73,0.63,3,205,2,1,0,0,hr,low
8971,0.6,0.73,3,140,5,1,0,0,hr,low
8972,0.8,0.77,5,256,2,0,0,0,technical,low
8973,0.53,0.7,4,243,3,0,0,0,technical,low
8974,0.97,0.63,5,163,3,0,0,0,technical,low
8975,0.64,0.99,3,167,2,0,0,0,technical,low
8976,0.92,0.59,4,190,5,0,0,0,technical,high
8977,0.6,0.57,5,145,3,1,0,0,technical,low
8978,1,0.6,4,265,4,0,0,0,technical,low
8979,0.69,0.63,4,272,2,0,0,0,technical,low
8980,0.53,0.45,5,140,5,0,0,0,technical,low
8981,0.63,0.58,4,236,2,0,0,0,technical,high
8982,0.57,0.89,4,255,3,1,0,0,technical,low
8983,0.79,0.45,5,131,6,0,0,0,support,low
8984,0.68,0.92,4,209,6,0,0,0,support,low
8985,0.56,0.61,3,250,2,0,0,0,support,high
8986,0.48,0.51,3,201,2,1,0,0,support,low
8987,0.59,0.67,4,271,2,0,0,0,support,medium
8988,0.34,0.76,6,237,5,0,0,0,support,high
8989,0.98,0.87,3,239,4,0,0,0,support,medium
8990,0.36,0.45,2,135,3,1,0,0,support,high
8991,0.6,0.58,2,182,2,0,0,0,support,medium
8992,0.24,0.54,6,193,4,0,0,0,support,medium
8993,0.67,0.72,4,192,3,1,0,0,support,medium
8994,0.17,0.6,5,144,6,0,0,0,technical,medium
8995,0.57,0.58,3,251,3,0,0,0,technical,medium
8996,0.7,0.85,3,161,2,0,0,0,technical,medium
8997,0.73,0.62,3,171,3,0,0,0,management,medium
8998,0.61,0.86,4,153,5,0,0,0,IT,medium
8999,0.95,0.96,4,161,2,0,0,0,IT,high
9000,0.85,0.55,3,226,4,0,0,0,IT,low
9001,0.72,0.9,3,193,3,0,0,0,IT,medium
9002,0.84,0.66,4,204,3,0,0,0,IT,medium
9003,0.57,0.47,2,158,2,0,0,0,product_mng,medium
9004,0.69,0.69,3,236,4,0,0,0,product_mng,medium
9005,0.57,0.68,4,191,3,0,0,0,product_mng,medium
9006,0.52,0.59,6,104,4,0,0,0,product_mng,medium
9007,0.56,0.55,3,245,2,0,0,0,IT,medium
9008,0.75,0.74,3,186,3,1,0,0,RandD,medium
9009,0.98,0.75,5,168,4,1,0,0,RandD,medium
9010,0.48,0.55,4,262,3,1,0,0,RandD,high
9011,0.35,0.67,2,116,3,0,0,0,RandD,low
9012,0.66,0.93,4,187,2,0,0,0,RandD,low
9013,0.79,0.9,5,184,3,0,0,0,marketing,low
9014,0.86,0.53,4,155,3,0,0,0,marketing,high
9015,0.88,1,5,190,2,0,0,0,sales,low
9016,0.83,0.64,3,242,3,0,0,0,accounting,low
9017,0.8,0.64,5,204,2,0,0,0,support,low
9018,0.64,0.69,4,232,3,0,0,0,technical,high
9019,0.72,0.59,4,245,2,0,0,0,management,low
9020,0.67,0.61,3,251,2,0,0,0,marketing,low
9021,0.75,0.7,4,179,2,0,0,0,marketing,low
9022,0.65,0.95,4,153,2,0,0,0,marketing,low
9023,0.98,0.98,5,210,6,0,0,0,sales,low
9024,0.68,0.8,2,257,2,1,0,0,sales,low
9025,0.52,0.37,3,137,4,0,0,0,sales,low
9026,0.68,0.93,4,179,2,0,0,0,sales,medium
9027,0.92,0.74,4,213,3,0,0,0,sales,medium
9028,0.86,0.79,3,106,6,1,0,0,sales,medium
9029,0.5,0.99,4,272,2,0,0,0,sales,medium
9030,0.35,0.37,4,153,2,0,0,0,sales,medium
9031,0.76,0.97,5,172,3,0,0,0,sales,medium
9032,0.66,0.95,4,224,2,0,0,0,sales,medium
9033,0.58,0.71,3,230,3,1,0,0,sales,medium
9034,0.55,0.97,4,222,4,0,0,0,sales,medium
9035,0.9,0.53,3,270,3,0,0,0,sales,medium
9036,0.75,0.71,4,205,3,0,0,0,sales,medium
9037,0.9,0.63,4,134,3,1,0,0,sales,medium
9038,0.14,0.54,5,275,4,1,0,0,sales,high
9039,0.86,0.57,4,183,3,0,0,0,sales,low
9040,0.56,0.84,4,143,4,0,0,0,sales,medium
9041,0.54,0.63,5,259,2,0,0,0,sales,medium
9042,0.36,0.8,5,186,4,0,0,0,accounting,medium
9043,0.82,0.59,3,155,3,0,0,0,accounting,medium
9044,0.49,0.42,2,266,3,0,0,0,accounting,low
9045,0.77,0.97,3,215,2,0,0,0,hr,low
9046,0.64,0.83,4,179,3,0,0,0,hr,low
9047,0.93,0.53,3,217,3,0,0,0,hr,low
9048,0.96,0.94,5,235,3,0,0,0,hr,low
9049,0.6,0.97,3,164,2,0,0,0,technical,low
9050,0.58,0.55,3,178,5,0,0,0,technical,low
9051,0.52,0.49,5,170,3,0,0,0,technical,low
9052,0.74,0.79,5,241,3,0,0,0,technical,low
9053,0.64,0.99,4,222,2,0,0,0,technical,low
9054,0.93,0.59,3,233,3,0,0,0,technical,low
9055,0.76,0.49,5,243,3,0,0,0,technical,low
9056,0.5,0.54,4,175,2,0,0,0,technical,low
9057,0.79,0.55,4,266,3,0,0,0,technical,low
9058,0.97,0.95,5,201,2,0,0,0,technical,low
9059,0.6,0.49,5,259,4,0,0,0,technical,low
9060,0.84,0.73,5,105,5,0,0,0,support,low
9061,0.75,0.99,5,189,3,0,0,0,support,low
9062,0.24,0.91,4,232,2,0,0,0,support,low
9063,0.24,0.91,5,258,6,0,0,0,support,low
9064,0.51,0.58,5,173,3,0,0,0,support,low
9065,0.5,0.88,4,147,3,0,0,0,support,medium
9066,0.66,0.36,3,256,6,0,0,0,support,medium
9067,0.97,0.77,3,206,4,0,0,0,support,medium
9068,0.61,0.5,4,175,3,0,0,0,support,medium
9069,0.77,0.49,4,274,2,1,0,0,support,medium
9070,0.74,0.64,3,229,3,0,0,0,support,medium
9071,0.92,0.98,4,161,3,0,0,0,technical,medium
9072,0.78,0.99,2,188,2,0,0,0,technical,medium
9073,0.56,0.57,3,205,3,0,0,0,technical,medium
9074,0.82,0.63,3,246,3,0,0,0,management,medium
9075,0.26,0.98,5,161,5,0,0,0,IT,medium
9076,0.69,0.85,5,246,3,0,0,0,IT,medium
9077,0.78,0.83,4,158,3,0,0,0,IT,high
9078,0.67,0.86,3,175,3,0,0,0,IT,low
9079,0.77,0.91,5,268,3,1,0,0,IT,medium
9080,0.8,0.63,4,211,2,0,0,0,product_mng,medium
9081,0.51,0.51,3,274,2,0,0,0,product_mng,medium
9082,0.77,0.52,4,241,3,0,0,0,product_mng,medium
9083,0.65,0.71,3,170,2,0,0,0,product_mng,low
9084,0.58,0.53,3,287,5,0,0,0,IT,low
9085,0.67,0.39,2,235,6,0,0,0,RandD,low
9086,0.33,0.39,3,98,3,1,0,0,RandD,low
9087,0.78,0.66,6,105,5,1,0,0,RandD,low
9088,0.58,0.83,3,226,3,0,0,0,RandD,low
9089,0.63,0.59,4,171,4,0,0,0,RandD,low
9090,0.63,0.51,4,153,4,0,0,0,RandD,low
9091,0.59,0.55,3,183,4,0,0,0,marketing,low
9092,0.6,0.9,5,139,3,0,0,0,sales,low
9093,0.93,0.9,5,210,3,0,0,0,accounting,low
9094,0.78,0.77,2,177,4,0,0,0,support,low
9095,0.65,0.6,3,148,2,0,0,0,technical,low
9096,1,0.61,4,198,2,0,0,0,management,low
9097,0.96,1,3,137,4,1,0,0,marketing,low
9098,0.54,0.97,5,233,3,1,0,0,marketing,low
9099,0.98,0.69,2,204,4,0,0,0,marketing,low
9100,0.34,0.59,2,164,2,0,0,0,sales,low
9101,0.71,0.53,5,162,2,0,0,0,sales,low
9102,0.64,0.64,3,180,2,1,0,0,sales,low
9103,0.71,0.93,2,199,2,0,0,0,sales,low
9104,0.58,0.63,4,190,2,0,0,0,sales,medium
9105,0.87,0.96,4,151,3,1,0,0,sales,medium
9106,0.58,0.85,4,162,3,0,0,0,sales,medium
9107,0.87,0.67,3,139,2,0,0,0,sales,medium
9108,0.72,0.86,3,231,3,1,0,0,sales,medium
9109,0.67,0.83,5,269,2,0,0,0,sales,medium
9110,0.53,0.97,4,249,3,0,0,0,sales,medium
9111,0.78,0.61,3,148,2,0,0,0,sales,medium
9112,0.19,0.63,4,233,5,0,0,0,sales,medium
9113,1,0.88,4,240,4,0,0,0,sales,medium
9114,0.75,0.75,5,229,2,1,0,0,sales,medium
9115,0.29,0.66,3,256,2,1,0,0,sales,medium
9116,0.37,0.7,2,188,2,0,0,0,sales,high
9117,0.78,0.5,3,167,2,0,0,0,sales,low
9118,0.24,0.64,5,190,4,0,0,0,sales,medium
9119,0.49,0.7,4,168,3,0,0,0,accounting,medium
9120,0.18,0.64,6,154,5,0,0,0,accounting,medium
9121,0.76,0.85,4,135,3,0,0,0,accounting,medium
9122,0.5,0.97,4,217,3,0,0,0,hr,low
9123,0.82,0.94,3,253,2,0,0,0,hr,low
9124,0.97,0.94,3,180,3,0,0,0,hr,low
9125,0.72,0.9,4,225,2,0,0,0,hr,low
9126,0.98,0.64,4,134,3,1,0,0,technical,low
9127,0.76,0.73,3,192,2,0,0,0,technical,low
9128,0.72,0.88,3,224,3,0,0,0,technical,low
9129,0.96,0.91,3,260,5,0,0,0,technical,low
9130,0.62,0.78,3,178,3,1,0,0,technical,low
9131,0.25,0.98,4,166,5,1,0,0,technical,low
9132,0.82,0.56,5,180,3,0,0,0,technical,low
9133,0.59,0.9,3,189,2,0,0,0,technical,low
9134,0.94,0.73,3,154,3,0,0,0,technical,low
9135,0.72,0.88,3,236,3,0,0,0,technical,low
9136,0.53,0.78,5,198,3,0,0,0,technical,low
9137,0.67,0.83,3,148,3,0,0,0,support,low
9138,0.99,0.52,4,205,2,0,0,0,support,low
9139,0.64,0.53,4,133,3,0,0,0,support,low
9140,0.61,0.57,4,160,3,1,0,0,support,low
9141,0.89,0.85,4,201,2,1,0,0,support,low
9142,0.61,0.7,5,157,4,0,0,0,support,low
9143,0.9,0.74,3,260,2,0,0,0,support,medium
9144,0.96,0.51,5,152,3,0,0,0,support,medium
9145,0.62,0.55,4,218,3,0,0,0,support,medium
9146,0.89,0.57,3,252,2,0,0,0,support,medium
9147,0.52,0.67,4,216,3,0,0,0,support,medium
9148,0.66,0.99,3,183,2,0,0,0,technical,medium
9149,0.96,0.6,5,269,2,0,0,0,technical,medium
9150,0.95,0.89,5,132,4,0,0,0,technical,medium
9151,0.75,0.98,4,170,4,0,0,0,management,medium
9152,0.39,0.87,5,257,5,1,0,0,IT,medium
9153,0.93,0.69,3,138,2,0,0,0,IT,medium
9154,0.44,0.54,3,115,3,0,0,0,IT,medium
9155,0.9,0.67,3,165,2,0,0,0,IT,high
9156,0.75,0.81,3,214,3,0,0,0,IT,low
9157,0.45,0.75,2,246,2,0,0,0,product_mng,medium
9158,0.42,0.6,2,188,3,0,0,0,product_mng,medium
9159,0.99,0.82,3,255,2,0,0,0,product_mng,medium
9160,0.89,0.91,4,190,2,0,0,0,product_mng,medium
9161,0.96,0.9,4,164,4,0,0,0,IT,low
9162,0.5,0.46,3,165,3,0,0,0,RandD,low
9163,0.59,0.59,3,141,3,0,0,0,RandD,low
9164,0.57,0.69,3,154,2,0,0,0,RandD,low
9165,1,0.87,3,165,2,0,0,0,RandD,low
9166,0.6,0.59,5,266,2,0,0,0,RandD,low
9167,0.21,0.85,6,235,6,0,0,0,RandD,low
9168,0.63,0.83,4,159,2,0,0,0,marketing,low
9169,0.8,0.82,3,218,3,0,0,0,sales,low
9170,0.51,0.96,3,149,4,0,0,0,accounting,low
9171,0.89,0.96,5,239,3,0,0,0,support,low
9172,0.83,0.58,4,225,3,0,0,0,technical,low
9173,0.77,0.74,6,247,3,0,0,0,management,low
9174,0.79,0.99,4,183,2,0,0,0,marketing,low
9175,0.63,0.85,5,214,2,0,0,0,marketing,low
9176,0.68,0.48,5,113,2,0,0,0,marketing,low
9177,0.74,0.69,4,244,2,0,0,0,sales,low
9178,0.49,0.67,6,286,4,0,0,0,sales,low
9179,0.46,0.55,3,139,2,0,0,0,sales,medium
9180,0.9,0.91,5,176,3,0,0,0,sales,medium
9181,0.7,0.67,5,136,3,0,0,0,sales,medium
9182,0.84,0.71,4,222,2,0,0,0,sales,medium
9183,0.89,0.77,4,269,4,0,0,0,sales,medium
9184,0.59,0.87,4,183,2,0,0,0,sales,medium
9185,0.57,0.72,3,206,3,0,0,0,sales,medium
9186,0.53,0.49,3,158,3,0,0,0,sales,medium
9187,0.83,0.89,4,136,3,0,0,0,sales,medium
